question_id,clause_id,n_models,n_judges,mean_kendall_tau,min_kendall_tau,max_kendall_tau,top1_winner,top1_agreement,top1_margin
24:21,24,7,5,0.676190,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
24:22,24,7,5,0.123810,-0.428571,0.714286,checkpoints/llama3.2-1b-us-rep,0.400000,0.200000
24:23,24,7,5,0.790476,0.523810,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
24:24,24,7,5,0.047619,-0.619048,0.619048,checkpoints/llama3.2-1b-adversary-soft,0.400000,0.200000
24:25,24,7,5,0.504762,0.047619,0.904762,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
24:26,24,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
24:27,24,7,5,0.714286,0.428571,0.904762,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
24:28,24,7,5,0.790476,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
24:29,24,7,5,0.695238,0.428571,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.400000
24:3,24,7,5,-0.123810,-0.904762,0.619048,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.200000
24:30,24,7,5,0.676190,0.333333,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
24:31,24,7,5,0.561905,0.142857,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
24:32,24,7,5,0.676190,0.523810,1.000000,meta-llama/Llama-3.2-1B,0.400000,0.000000
24:33,24,7,5,0.790476,0.714286,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
24:34,24,7,5,0.714286,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
24:35,24,7,5,0.657143,0.428571,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.200000
24:36,24,7,5,0.638095,0.428571,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.800000,0.600000
24:37,24,7,5,0.466667,-0.047619,0.904762,checkpoints/llama3.2-1b-us-rep,0.600000,0.400000
24:38,24,7,5,0.523810,0.333333,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.400000
24:39,24,7,5,0.676190,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
24:4,24,7,5,0.752381,0.523810,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
24:5,24,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
24:6,24,7,5,0.733333,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
24:7,24,7,5,0.771429,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
24:8,24,7,5,0.638095,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
24:9,24,7,5,0.600000,0.238095,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
25:0,25,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
25:1,25,7,5,0.600000,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
25:10,25,7,5,0.866667,0.714286,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.200000
25:11,25,7,5,0.333333,-0.047619,0.809524,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
25:12,25,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
25:13,25,7,5,0.352381,0.047619,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
25:14,25,7,5,0.600000,0.333333,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
25:15,25,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
25:16,25,7,5,0.752381,0.619048,0.809524,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
25:17,25,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.200000
25:18,25,7,5,0.809524,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
25:19,25,7,5,0.923810,0.809524,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
25:2,25,7,5,0.619048,0.333333,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
25:20,25,7,5,0.771429,0.428571,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
25:21,25,7,5,0.695238,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
25:22,25,7,5,0.390476,0.047619,0.809524,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
25:23,25,7,5,0.790476,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
25:24,25,7,5,0.866667,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
25:25,25,7,5,0.600000,0.428571,0.809524,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
25:26,25,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
25:27,25,7,5,0.733333,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
25:28,25,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
25:29,25,7,5,0.961905,0.904762,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
25:3,25,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
25:30,25,7,5,0.885714,0.714286,1.000000,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
25:31,25,7,5,0.809524,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
25:32,25,7,5,0.752381,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
25:33,25,7,5,0.619048,0.333333,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
25:34,25,7,5,0.714286,0.428571,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
25:35,25,7,5,0.580952,0.333333,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
25:36,25,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
25:37,25,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
25:38,25,7,5,0.771429,0.523810,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
25:39,25,7,5,0.866667,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
25:4,25,7,5,0.752381,0.523810,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.200000
25:5,25,7,5,0.714286,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
25:6,25,7,5,0.828571,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
25:7,25,7,5,0.961905,0.904762,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
25:8,25,7,5,0.123810,-0.523810,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.400000,0.000000
25:9,25,7,5,0.752381,0.428571,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
26:0,26,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.400000,0.000000
26:1,26,7,5,0.333333,-0.238095,0.714286,checkpoints/llama3.2-1b-adversary-soft,0.400000,0.200000
26:10,26,7,5,0.790476,0.523810,1.000000,meta-llama/Llama-3.2-1B,0.400000,0.000000
26:11,26,7,5,0.657143,0.333333,0.904762,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
26:12,26,7,5,0.676190,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
26:13,26,7,5,0.333333,-0.047619,0.904762,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.400000
26:14,26,7,5,0.733333,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
26:15,26,7,5,0.371429,-0.142857,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
26:16,26,7,5,0.771429,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,0.600000,0.400000
26:17,26,7,5,0.009524,-0.714286,0.904762,checkpoints/llama3.2-1b-full-prism,0.400000,0.200000
26:18,26,7,5,0.733333,0.523810,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.400000
26:19,26,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
26:2,26,7,5,0.733333,0.523810,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.400000
26:20,26,7,5,0.790476,0.619048,0.904762,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
26:21,26,7,5,0.866667,0.809524,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
26:22,26,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
26:23,26,7,5,0.790476,0.619048,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
26:24,26,7,5,0.466667,0.047619,0.904762,checkpoints/llama3.2-1b-us-rep,0.400000,0.200000
26:25,26,7,5,0.066667,-0.428571,0.809524,checkpoints/llama3.2-1b-hard-panel,0.400000,0.200000
26:26,26,7,5,0.428571,-0.047619,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
26:27,26,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
26:28,26,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
26:29,26,7,5,0.771429,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
26:3,26,7,5,0.314286,-0.333333,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
26:30,26,7,5,0.676190,0.428571,0.809524,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
26:31,26,7,5,0.485714,0.333333,1.000000,checkpoints/llama3.2-1b-us-rep,0.400000,0.200000
26:32,26,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
26:33,26,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.600000,0.200000
26:34,26,7,5,0.333333,-0.142857,0.619048,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
26:35,26,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
26:36,26,7,5,0.847619,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
26:37,26,7,5,0.542857,0.142857,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
26:38,26,7,5,0.276190,-0.142857,0.809524,checkpoints/llama3.2-1b-soft-panel,0.400000,0.000000
26:39,26,7,5,0.695238,0.333333,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
26:4,26,7,5,0.676190,0.428571,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
26:5,26,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
26:6,26,7,5,0.580952,0.333333,0.809524,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
26:7,26,7,5,0.676190,0.428571,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
26:8,26,7,5,0.657143,0.333333,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
26:9,26,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
27:0,27,7,5,0.752381,0.428571,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
27:1,27,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
27:10,27,7,5,0.657143,0.428571,0.904762,checkpoints/llama3.2-1b-us-rep,0.400000,0.000000
27:11,27,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
27:12,27,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
27:13,27,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
27:14,27,7,5,0.657143,0.238095,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
27:15,27,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
27:16,27,7,5,0.828571,0.714286,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
27:17,27,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
27:18,27,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
27:19,27,7,5,0.847619,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
27:2,27,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
27:20,27,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-full-prism,0.600000,0.400000
27:21,27,7,5,0.676190,0.428571,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
27:22,27,7,5,0.695238,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
27:23,27,7,5,0.219048,-0.238095,0.904762,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
27:24,27,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
27:25,27,7,5,0.657143,0.523810,0.809524,checkpoints/llama3.2-1b-us-rep,0.600000,0.400000
27:26,27,7,5,0.714286,0.619048,0.809524,meta-llama/Llama-3.2-1B,1.000000,1.000000
27:27,27,7,5,0.752381,0.619048,0.904762,checkpoints/llama3.2-1b-us-rep,0.600000,0.400000
27:28,27,7,5,0.466667,0.047619,1.000000,checkpoints/llama3.2-1b-adversary-soft,0.400000,0.200000
27:29,27,7,5,0.809524,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
27:3,27,7,5,0.619048,0.333333,0.904762,checkpoints/llama3.2-1b-full-prism,0.400000,0.000000
27:30,27,7,5,0.638095,0.142857,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
27:31,27,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
27:32,27,7,5,0.619048,0.333333,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
27:33,27,7,5,0.276190,-0.142857,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
27:34,27,7,5,0.619048,0.333333,1.000000,meta-llama/Llama-3.2-1B,0.600000,0.400000
27:35,27,7,5,0.733333,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,0.400000,0.000000
27:36,27,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
27:37,27,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
27:38,27,7,5,0.314286,-0.523810,0.904762,meta-llama/Llama-3.2-1B,0.800000,0.600000
27:39,27,7,5,0.638095,0.333333,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
27:4,27,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
27:5,27,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
27:6,27,7,5,0.809524,0.523810,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
27:7,27,7,5,0.657143,0.333333,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
27:8,27,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
27:9,27,7,5,0.771429,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
28:0,28,7,5,0.847619,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
28:1,28,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
28:10,28,7,5,0.657143,0.333333,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
28:11,28,7,5,0.676190,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.400000
28:12,28,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
28:13,28,7,5,0.523810,0.238095,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
28:14,28,7,5,0.409524,0.047619,0.809524,checkpoints/llama3.2-1b-full-prism,0.400000,0.200000
28:15,28,7,5,0.790476,0.523810,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
28:16,28,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
28:17,28,7,5,0.752381,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
28:18,28,7,5,0.904762,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
28:19,28,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
28:2,28,7,5,0.714286,0.428571,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
28:20,28,7,5,0.771429,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
28:21,28,7,5,0.676190,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
28:22,28,7,5,0.752381,0.428571,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
28:23,28,7,5,1.000000,1.000000,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
28:24,28,7,5,0.847619,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,0.600000,0.200000
28:25,28,7,5,0.542857,0.238095,0.809524,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
28:26,28,7,5,0.504762,0.238095,0.904762,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
28:27,28,7,5,0.809524,0.523810,1.000000,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
28:28,28,7,5,0.600000,0.428571,0.809524,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
28:29,28,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
28:3,28,7,5,0.752381,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
28:30,28,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
28:31,28,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
28:32,28,7,5,0.809524,0.714286,0.904762,checkpoints/llama3.2-1b-full-prism,0.800000,0.600000
28:33,28,7,5,0.466667,0.142857,0.904762,checkpoints/llama3.2-1b-full-prism,0.600000,0.200000
28:34,28,7,5,0.752381,0.523810,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
28:35,28,7,5,0.447619,-0.047619,0.904762,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
28:36,28,7,5,0.580952,0.238095,0.809524,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
28:37,28,7,5,0.333333,-0.142857,0.714286,checkpoints/llama3.2-1b-soft-panel,0.400000,0.000000
28:38,28,7,5,0.600000,0.333333,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
28:39,28,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
28:4,28,7,5,0.676190,0.523810,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
28:5,28,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
28:6,28,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
28:7,28,7,5,0.580952,0.142857,0.904762,meta-llama/Llama-3.2-1B,0.400000,0.200000
28:8,28,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
28:9,28,7,5,0.828571,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
29:0,29,7,5,0.580952,0.238095,0.904762,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
29:1,29,7,5,0.771429,0.523810,0.904762,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
29:10,29,7,5,0.790476,0.619048,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
29:11,29,7,5,0.771429,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
29:12,29,7,5,0.828571,0.714286,0.904762,checkpoints/llama3.2-1b-soft-panel,0.800000,0.600000
29:13,29,7,5,0.752381,0.619048,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.800000,0.600000
29:14,29,7,5,0.447619,0.142857,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
29:15,29,7,5,0.657143,0.333333,0.904762,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
29:16,29,7,5,0.885714,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
29:17,29,7,5,0.790476,0.619048,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
29:18,29,7,5,0.638095,0.428571,1.000000,checkpoints/llama3.2-1b-soft-panel,1.000000,1.000000
29:19,29,7,5,0.390476,-0.238095,0.904762,checkpoints/llama3.2-1b-soft-panel,0.600000,0.400000
29:2,29,7,5,0.657143,0.428571,0.904762,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
29:20,29,7,5,0.619048,0.428571,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
29:21,29,7,5,0.828571,0.714286,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
29:22,29,7,5,0.504762,-0.047619,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
29:23,29,7,5,0.752381,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
29:24,29,7,5,0.885714,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
29:25,29,7,5,0.828571,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
29:26,29,7,5,0.695238,0.523810,0.904762,checkpoints/llama3.2-1b-adversary-soft,1.000000,1.000000
29:27,29,7,5,0.676190,0.333333,0.904762,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
29:28,29,7,5,0.714286,0.523810,0.904762,meta-llama/Llama-3.2-1B,1.000000,1.000000
29:29,29,7,5,0.619048,0.428571,0.904762,meta-llama/Llama-3.2-1B,0.600000,0.200000
29:3,29,7,5,0.466667,-0.047619,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
29:30,29,7,5,0.771429,0.619048,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
29:31,29,7,5,0.409524,0.047619,0.809524,checkpoints/llama3.2-1b-hard-panel,0.400000,0.000000
29:32,29,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
29:33,29,7,5,0.580952,0.238095,0.904762,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
29:34,29,7,5,0.314286,-0.333333,0.809524,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
29:35,29,7,5,0.466667,0.142857,0.714286,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
29:36,29,7,5,0.504762,0.047619,0.904762,checkpoints/llama3.2-1b-adversary-hard,0.600000,0.200000
29:37,29,7,5,0.790476,0.619048,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
29:38,29,7,5,0.866667,0.714286,1.000000,checkpoints/llama3.2-1b-hard-panel,1.000000,1.000000
29:39,29,7,5,0.790476,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
29:4,29,7,5,0.619048,0.333333,0.904762,checkpoints/llama3.2-1b-us-rep,0.800000,0.600000
29:5,29,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
29:6,29,7,5,0.447619,0.047619,0.809524,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
29:7,29,7,5,0.485714,-0.047619,0.809524,checkpoints/llama3.2-1b-us-rep,1.000000,1.000000
29:8,29,7,5,0.714286,0.523810,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
29:9,29,7,5,0.638095,0.428571,0.809524,checkpoints/llama3.2-1b-hard-panel,0.800000,0.600000
30:0,30,7,5,1.000000,1.000000,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
30:1,30,7,5,0.790476,0.619048,1.000000,checkpoints/llama3.2-1b-soft-panel,0.600000,0.200000
30:10,30,7,5,0.866667,0.714286,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
30:11,30,7,5,0.923810,0.809524,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
30:12,30,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
30:13,30,7,5,0.771429,0.523810,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
30:14,30,7,5,0.809524,0.619048,1.000000,checkpoints/llama3.2-1b-hard-panel,0.600000,0.200000
30:15,30,7,5,0.714286,0.428571,1.000000,checkpoints/llama3.2-1b-adversary-hard,1.000000,1.000000
30:16,30,7,5,0.714286,0.523810,1.000000,meta-llama/Llama-3.2-1B,1.000000,1.000000
30:17,30,7,5,0.809524,0.619048,1.000000,meta-llama/Llama-3.2-1B,0.800000,0.600000
30:18,30,7,5,0.619048,0.523810,0.809524,checkpoints/llama3.2-1b-full-prism,1.000000,1.000000
